utm_x_radar,utm_y_radar,r,alpha,az
1020,1985,346.3654621632455,-76.87728039030593,30
1020,1985,346.5631697313247,-76.67963988391249,30
1020,1985,346.4770108906368,-76.49458042358339,30
1020,1985,346.277609979154,-76.30455632716478,30
1020,1985,345.9771968385455,-76.18044106645414,30
1020,1985,344.9790384313882,-76.00771985985992,30
1020,1985,344.48438940634816,-75.90321740797573,30
1020,1985,344.052457916228,-75.7417893201004,30
1020,1985,343.80995971862467,-75.55167427552956,30
1020,1985,343.79027859028616,-75.40976236712287,30
1020,1985,343.7165205947662,-75.28136900039563,30
1020,1985,343.25059625844534,-75.10218962310267,30
1020,1985,342.8148848505843,-74.97488533513062,30
1020,1985,342.2488564053453,-74.76586252680009,30
1020,1985,342.11014406915103,-74.64101164448472,30
1020,1985,341.9167639473587,-74.49139316640459,30
1020,1985,341.7275240472848,-74.31630056202076,30
1020,1985,341.6056626672992,-74.12359299399665,30
1020,1985,341.39399409489846,-73.93485032340816,30
1020,1985,341.0331764375157,-73.77245647141521,30
1020,1985,340.742640287563,-73.65353310294,30
1020,1985,340.4304128098198,-73.52020854752924,30
1020,1985,340.2572409661982,-73.34703532984878,30
1020,1985,339.8426524143795,-73.15905801007885,30
1020,1985,339.27017968370376,-73.02423723672763,30
1020,1985,338.5755117941203,-72.86528920415894,30
1020,1985,337.6920018376636,-72.72644520556145,30
1020,1985,336.8107788967163,-72.63377095387303,30
1020,1985,335.8532964027331,-72.48356726219116,30
1020,1985,335.0846101287313,-72.32633420188182,30
1020,1985,334.2467765450345,-72.1483211482523,30
1020,1985,333.7085086548996,-71.9770992945521,30
1020,1985,333.06676198614446,-71.84717603645262,30
1020,1985,332.2219208537396,-71.70542373941579,30
1020,1985,331.7662638770908,-71.54355037277773,30
1020,1985,331.0067128263116,-71.36720122778557,30
1020,1985,330.6345190071646,-71.24009670949671,30
1020,1985,330.1894791607277,-71.09891270556317,30
1020,1985,329.40348829869066,-70.95400365652218,30
1020,1985,328.42727764731194,-70.82017885738748,30
1020,1985,327.4793348215241,-70.67535078004836,30
1020,1985,326.2748352290005,-70.54126685803624,30
1020,1985,325.6299607446612,-70.49682128586929,30
1020,1985,324.8759453086823,-70.41000380519863,30
1020,1985,324.2042570897938,-70.30996283864556,30
1020,1985,323.0640166649703,-70.21270492613515,30
1020,1985,322.6642672653367,-70.17640427106193,30
1020,1985,321.60460533894536,-70.06560710876356,30
1020,1985,320.8531261350303,-69.92998368323458,30
1020,1985,320.145776891959,-69.82478165552597,30
1020,1985,319.42606092727465,-69.7074127521305,30
1020,1985,318.7150181881826,-69.57542269728842,30
1020,1985,318.08892461000465,-69.42899264500852,30
1020,1985,317.65009308629953,-69.29226682483772,30
1020,1985,317.1730770974042,-69.07888328187684,30
1020,1985,316.516739213115,-68.88287992380911,30
1020,1985,316.1306126176653,-68.77945343037551,30
1020,1985,315.2076596627171,-68.61107070118642,30
1020,1985,314.75311134220686,-68.52678457904884,30
1020,1985,314.4298904048416,-68.38758406993308,30
1020,1985,314.1777692287074,-68.22674626288372,30
1020,1985,313.93391442779193,-68.03928941189591,30
1020,1985,313.5042558919442,-67.83022611207525,30
1020,1985,313.5129935354713,-67.67495130424315,30
1020,1985,314.0263480281857,-67.52258434167602,30
1020,1985,314.53560010557686,-67.42325596202025,30
1020,1985,315.68248234433827,-67.2444273566077,30
1020,1985,316.1235314115296,-67.16900132982929,30
1020,1985,316.6906515207171,-67.02538735106037,30
1020,1985,317.1531649538814,-66.89368992405879,30
1020,1985,317.49311895832204,-66.73754449362183,30
1020,1985,317.9622341304203,-66.65642853233756,30
1020,1985,318.6404230616756,-66.53834372105676,30
1020,1985,319.30720780394074,-66.43137929321409,30
1020,1985,319.9513929587429,-66.32021166304797,30
1020,1985,320.79522598990053,-66.18693395407854,30
1020,1985,321.44697311634434,-66.09791508547234,30
1020,1985,322.0116830831939,-65.93739632673451,30
1020,1985,322.51765634984,-65.7728681473012,30
1020,1985,323.07903041559115,-65.64595767538012,30
1020,1985,323.7447650216922,-65.50593094537169,30
1020,1985,324.0160919681619,-65.35422431873407,30
1020,1985,324.2311563016207,-65.18113554437788,30
1020,1985,324.6735868396972,-65.05899697840684,30
1020,1985,325.070201735395,-64.9552101277548,30
1020,1985,325.6428865504509,-64.8553724443254,30
1020,1985,326.2760336217985,-64.68589893922443,30
1020,1985,326.9025216270066,-64.56114259149379,30
1020,1985,327.83073236899696,-64.4400537479189,30
1020,1985,328.385262325938,-64.35909102474051,30
1020,1985,328.7676811870596,-64.2769144726576,30
1020,1985,329.5566138537459,-64.14592707994137,30
1020,1985,330.31609996386845,-63.97279439437768,30
1020,1985,330.7916204500504,-63.84666054227542,30
1020,1985,331.3295110082238,-63.71911053852232,30
1020,1985,331.863984567925,-63.57020511295099,30
1020,1985,332.80464214819784,-63.40507105542861,30
1020,1985,333.4880425611664,-63.25129164569485,30
1020,1985,334.1069186969142,-63.13672180239662,30
1020,1985,334.5106950548494,-62.986128435955,30
1020,1985,334.8885982798217,-62.78639865317752,30
1020,1985,335.04651703212335,-62.6253732697114,30
1020,1985,335.1814014908624,-62.45070075267094,30
1020,1985,335.0687218133314,-62.25655347820474,30
1020,1985,334.8981960152624,-62.09695120874489,30
1020,1985,334.41402139450224,-61.8848946198479,30
1020,1985,334.01799179554405,-61.7622535870295,30
1020,1985,333.1317261611064,-61.59696485514345,30
1020,1985,332.4391024786845,-61.51895336719478,30
1020,1985,331.6863229800681,-61.448149705830986,30
1020,1985,330.6348939665312,-61.3384915772163,30
1020,1985,329.963323766227,-61.2649475214893,30
1020,1985,328.86527037823646,-61.14399065970862,30
1020,1985,328.28854353168987,-61.03059637129084,30
1020,1985,327.6935546017262,-60.92016228938677,30
1020,1985,326.84441936076416,-60.80228089800928,30
1020,1985,326.25691882290664,-60.687051597652605,30
1020,1985,325.6651541398877,-60.49305383940156,30
1020,1985,325.1728849975048,-60.26141950297931,30
1020,1985,324.6183966286876,-60.09086912663193,30
1020,1985,323.9548540379998,-59.95210466775109,30
1020,1985,323.5195582837796,-59.86017410424604,30
1020,1985,323.3100666777443,-59.79815119374368,30
1020,1985,322.8097447042018,-59.66113438527501,30
1020,1985,322.56609906553393,-59.452819257569466,30
1020,1985,322.3278427710021,-59.27135459831737,30
1020,1985,322.33422586791494,-59.18857360576792,30
1020,1985,322.5409850628568,-59.07587811211396,30
1020,1985,322.82811547373524,-58.90913034443898,30
1020,1985,323.0895080529323,-58.76366853602823,30
1020,1985,323.4445645516444,-58.636348515819535,30
1020,1985,324.1517591855045,-58.49555624496145,30
1020,1985,324.7128444175905,-58.35588560482007,30
1020,1985,325.34126812129176,-58.22157378552004,30
1020,1985,326.0754889336831,-58.105824637884645,30
1020,1985,326.68458674223626,-57.98204588997107,30
1020,1985,327.2342484047361,-57.84779348709484,30
1020,1985,328.0816185717396,-57.66211035726825,30
1020,1985,328.90924273796645,-57.54653160431199,30
1020,1985,329.4093865698525,-57.44970709717696,30
1020,1985,330.3475159354041,-57.33619742745404,30
1020,1985,331.0248154221541,-57.28905984597755,30
1020,1985,331.9683272116281,-57.18344290508231,30
1020,1985,332.8959354730982,-57.09115934986376,30
1020,1985,334.3257717455018,-56.960127263757705,30
1020,1985,335.17702385124505,-56.84933732730149,30
1020,1985,336.0419417392284,-56.72229604223184,30
1020,1985,337.11161142086434,-56.65622399028854,30
1020,1985,338.1934864138242,-56.56891531345889,30
1020,1985,339.02314207976303,-56.504558595973705,30
1020,1985,340.1606659933107,-56.47209264276311,30
1020,1985,341.3196858295825,-56.49289723754219,30
1020,1985,342.3565187822561,-56.50577793327415,30
1020,1985,343.2663998960779,-56.48785383917485,30
1020,1985,344.17602565090704,-56.506416920765744,30
1020,1985,345.0118878259861,-56.48054378360421,30
1020,1985,346.39009608206936,-56.46013783762875,30
1020,1985,347.3757482233342,-56.40478562575738,30
1020,1985,348.555515562752,-56.38291039651883,30
1020,1985,349.5797314616412,-56.346630594325546,30
1020,1985,350.4917477320639,-56.34617165463995,30
1020,1985,351.08822072792293,-56.36104963812972,30
1020,1985,351.9747506589769,-56.44160492028741,30
1020,1985,352.9519000822826,-56.54239077280758,30
1020,1985,353.80107840254897,-56.652916674510365,30
1020,1985,354.8095007728818,-56.746516232668,30
1020,1985,355.3705997881948,-56.82486133191626,30
1020,1985,355.8322592626464,-56.954287805077065,30
1020,1985,356.4162165234761,-57.09720892931729,30
1020,1985,357.29159619727017,-57.25613637252435,30
1020,1985,357.9073709133172,-57.367713187950166,30
1020,1985,358.8787055465356,-57.47755364850233,30
1020,1985,359.7511154116403,-57.56185112769544,30
1020,1985,360.8162823684482,-57.62232189970791,30
1020,1985,361.6292268566997,-57.669543218420486,30
1020,1985,362.47637798820176,-57.77679693762536,30
1020,1985,363.0602707105396,-57.86864421764968,30
1020,1985,363.7845961400413,-57.964529676385055,30
1020,1985,364.8806551368535,-58.07971533552727,30
1020,1985,365.63311324798417,-58.206365207923895,30
1020,1985,366.1082171825756,-58.30959611035953,30
1020,1985,366.9240405940133,-58.42872453255716,30
1020,1985,367.5996712661959,-58.571048675528736,30
1020,1985,368.1329462194588,-58.7258675164816,30
1020,1985,368.12760123131903,-58.91029893013016,30
1020,1985,368.52665729244194,-59.08982386010364,30
1020,1985,369.0023388336279,-59.30398572724933,30
1020,1985,369.4139243472587,-59.43741329307766,30
1020,1985,369.78144201504415,-59.604461570044506,30
1020,1985,370.09195117809327,-59.72488112347452,30
1020,1985,370.5655245007501,-59.85329448674083,30
1020,1985,370.8664099861452,-59.93468611453154,30
1020,1985,371.2315491731604,-60.05495287388708,30
1020,1985,371.68934214976287,-60.18612906797704,30
1020,1985,371.9613047005202,-60.31551983267988,30
1020,1985,372.06028293797095,-60.47517522437038,30
1020,1985,372.2674445375341,-60.61919112888038,30
1020,1985,372.3034194798212,-60.77351032023107,30
1020,1985,371.9566670457007,-60.89706928180827,30
1020,1985,371.3738264866898,-61.04299626843191,30
1020,1985,370.8931558720544,-61.16798164589242,30
1020,1985,370.5616164632148,-61.26153111514103,30
1020,1985,370.0630670314839,-61.38908899748513,30
1020,1985,369.9330832035422,-61.53599634204916,30
1020,1985,369.8301410567315,-61.6530055153108,30
1020,1985,369.8690122080396,-61.7732931896861,30
1020,1985,370.1754812207923,-61.95482223882424,30
1020,1985,370.5629240305758,-62.148621486535205,30
1020,1985,370.6631775683014,-62.27695507244513,30
1020,1985,370.6886590875014,-62.40510416712628,30
1020,1985,370.4992555549793,-62.53917800763404,30
1020,1985,370.1862645882097,-62.67833008714793,30
1020,1985,369.5085046489917,-62.8211164613542,30
1020,1985,368.7967506280896,-62.950576231322685,30
1020,1985,368.18647693679,-63.08623015968145,30
1020,1985,367.6781902081148,-63.20752683634009,30
1020,1985,367.4293569520325,-63.31559393065705,30
1020,1985,366.8247142203074,-63.42727416482508,30
1020,1985,366.0865282522232,-63.55629047498759,30
1020,1985,365.3875163647412,-63.68357795571252,30
1020,1985,364.9317687994377,-63.78919954008044,30
1020,1985,364.1739428209009,-63.942497914134094,30
1020,1985,363.63322776020254,-64.09122851918237,30
1020,1985,363.19327651141873,-64.22130004917747,30
1020,1985,362.7994766567029,-64.34577408670967,30
1020,1985,362.73648862134365,-64.52406364122297,30
1020,1985,362.5137556311674,-64.62942791255675,30
1020,1985,362.3334555793984,-64.81636055469801,30
1020,1985,362.0510523732814,-65.00497365137876,30
1020,1985,361.6759741512974,-65.16752554831953,30
1020,1985,361.0199726550035,-65.30681527100668,30
1020,1985,360.3082795889199,-65.44075612478613,30
1020,1985,359.3303953722281,-65.55540687310959,30
1020,1985,358.7769809735355,-65.69519902187464,30
1020,1985,358.4909491041708,-65.81493865482142,30
1020,1985,358.34012134553666,-65.88924721200318,30
1020,1985,358.0776841282397,-66.0425052259782,30
1020,1985,357.64444162767626,-66.1662737437923,30
1020,1985,357.17188342355166,-66.32990392210824,30
1020,1985,357.0494471485193,-66.47494828870431,30
1020,1985,357.0685763645991,-66.64185163405236,30
1020,1985,357.42771599205685,-66.82031031770015,30
1020,1985,357.78511982324926,-66.95967091866912,30
1020,1985,358.2198199210322,-67.05891464112287,30
1020,1985,358.8836246354293,-67.2206623548907,30
1020,1985,359.8301479007376,-67.34564813461067,30
1020,1985,360.6382494468707,-67.45117119335545,30
1020,1985,361.3041487149214,-67.55273129153218,30
1020,1985,362.0643716096189,-67.6591421795016,30
1020,1985,362.9393170143573,-67.80045403779339,30
1020,1985,363.6098738696912,-67.94484208717375,30
1020,1985,364.1240230169939,-68.08369091833353,30
1020,1985,364.6675028459773,-68.22565744234691,30
1020,1985,365.2021001508746,-68.34998933321143,30
1020,1985,365.6144113377586,-68.43994120931885,30
1020,1985,366.0809894083442,-68.52534632718586,30
1020,1985,366.8392975246015,-68.64005611266705,30
1020,1985,367.2300231327086,-68.68951821283765,30
1020,1985,368.21908091498585,-68.8069792894721,30
1020,1985,368.67997742982425,-68.8537277272231,30
1020,1985,369.3157329305197,-68.9770506323597,30
1020,1985,369.82235443993386,-69.08515604990039,30
1020,1985,370.0909086384112,-69.20553276750663,30
1020,1985,370.2475569809406,-69.31941118278368,30
1020,1985,370.4490858305688,-69.45324942296558,30
1020,1985,370.8668403786273,-69.61490681331836,30
1020,1985,371.37464825230336,-69.78470154956605,30
1020,1985,371.61747599888383,-69.900347139244,30
1020,1985,371.7841601970212,-70.06023509850897,30
1020,1985,371.8257394496721,-70.18986481705377,30
1020,1985,371.8924304668545,-70.30042769029293,30
1020,1985,372.0521248019512,-70.44997112730805,30
1020,1985,372.4274022904056,-70.62295713751355,30
1020,1985,372.6173279428387,-70.80712060408464,30
1020,1985,372.454340388686,-70.9438461494498,30
1020,1985,372.1468390263408,-71.09299206736213,30
1020,1985,371.7906396863028,-71.23875737931607,30
1020,1985,371.4341564488236,-71.40348340523254,30
1020,1985,370.9522640705313,-71.49559338025485,30
1020,1985,370.4563298075191,-71.61695999697419,30
1020,1985,369.65221933824665,-71.80286120699971,30
1020,1985,369.2287627100965,-71.90565427018808,30
1020,1985,368.4758303827572,-72.03663154627847,30
1020,1985,367.81465303759006,-72.1628452497977,30
1020,1985,367.0394915153679,-72.28639251855687,30
1020,1985,366.2120392904885,-72.37652330053805,30
1020,1985,365.2391603005836,-72.51231835000422,30
1020,1985,364.5621663859514,-72.59572396307867,30
1020,1985,363.8584193468293,-72.69809183855007,30
1020,1985,363.1482647234573,-72.8210895161777,30
1020,1985,362.4682060951113,-72.94616353127208,30
1020,1985,361.7402038326717,-73.05154238088254,30
1020,1985,361.04585062675136,-73.10316561867522,30
1020,1985,360.3532769828501,-73.12481051480826,30
1020,1985,359.1966894722652,-73.16413533433601,30
1020,1985,358.42250217949135,-73.14830417767577,30
1020,1985,357.46076712093435,-73.14763103164088,30
1020,1985,356.7370947296999,-73.11956022600157,30
1020,1985,355.9918918199767,-73.06847422920875,30
1020,1985,355.18800681370885,-72.99953285660936,30
1020,1985,354.3955415789716,-72.89747226738346,30
1020,1985,353.9462848332403,-72.80473197973787,30
1020,1985,353.4373432337886,-72.73141664258736,30
1020,1985,352.8491837333462,-72.5978891822107,30
1020,1985,352.3683740568756,-72.44913885494702,30
1020,1985,351.7531291597983,-72.24974803388635,30
1020,1985,351.19088790687783,-72.09738848348385,30
1020,1985,350.89135741643247,-71.96616363922331,30
1020,1985,350.5814030116686,-71.78921265299847,30
1020,1985,350.5222908699443,-71.61114011610908,30
1020,1985,349.98779953294826,-71.43438475382958,30
1020,1985,349.6829776211711,-71.31541241823942,30
1020,1985,349.508321406008,-71.17657504041858,30
1020,1985,348.7349138086356,-71.0104161387167,30
1020,1985,348.0502695225274,-70.85331231856046,30
1020,1985,347.42999462937524,-70.65448194747734,30
1020,1985,347.28857403033936,-70.53945987176871,30
1020,1985,347.1714228299164,-70.41664833648768,30
1020,1985,347.11137981962173,-70.25887896820178,30
1020,1985,346.76520676830586,-70.0561910731775,30
1020,1985,346.4226673463693,-69.93242839202908,30
1020,1985,345.76937121343394,-69.79626487541844,30
1020,1985,344.96328934230894,-69.65639050230304,30
1020,1985,344.22739062575687,-69.54007898537176,30
1020,1985,343.14835915625514,-69.39377684696423,30
1020,1985,342.29081532496855,-69.27928102084535,30
1020,1985,341.29844342842296,-69.20129127595548,30
1020,1985,340.37438302395947,-69.08570015022808,30
1020,1985,339.62299299142643,-68.98597366803152,30
1020,1985,338.99771000960044,-68.91364678207246,30
1020,1985,338.210031834073,-68.84931012981994,30
1020,1985,337.70060015833343,-68.7848437354582,30
1020,1985,337.0470596673817,-68.59600596003037,30
1020,1985,336.45436097049634,-68.45487178022026,30
1020,1985,336.1270497496876,-68.32123345636111,30
1020,1985,335.6070831835033,-68.24385179407004,30
1020,1985,335.1376199642249,-68.1598135044113,30
1020,1985,334.4870896229978,-68.05758995825033,30
1020,1985,333.87127378630026,-67.96777626271714,30
1020,1985,333.0740582992371,-67.86363820494596,30
1020,1985,332.53778378904485,-67.78735586137014,30
1020,1985,331.63863000861886,-67.68943806811468,30
1020,1985,330.677984463511,-67.60432965788505,30
1020,1985,329.840341619535,-67.52005898634066,30
1020,1985,329.3823427863831,-67.47215900797778,30
1020,1985,328.3919442535968,-67.41918894532354,30
1020,1985,327.1548322145845,-67.39624137674042,30
1020,1985,325.8884631785566,-67.39754533118705,30
1020,1985,325.2814981762033,-67.40787365359428,30
1020,1985,324.53476729485664,-67.4250288900484,30
1020,1985,323.52175013012265,-67.43905692477942,30
1020,1985,322.6622409462991,-67.44011944052932,30
1020,1985,321.59278726489293,-67.46229712960809,30
1020,1985,320.69353140902257,-67.49572818650084,30
1020,1985,319.55600489170064,-67.53292270689944,30
1020,1985,318.84106459059046,-67.5287262452816,30
1020,1985,318.0150290132171,-67.48384430752412,30
1020,1985,317.07866320043735,-67.44313516620673,30
1020,1985,315.86394007371075,-67.42272452762107,30
1020,1985,314.7351479324621,-67.37400079532827,30
1020,1985,313.9392920686681,-67.32047543065175,30
1020,1985,312.8603351962112,-67.28549652429317,30
1020,1985,311.54803476404754,-67.34956099256574,30
1020,1985,310.375434277491,-67.42043431634164,30
1020,1985,308.9974988299595,-67.5130577202632,30
1020,1985,308.1122968851498,-67.55800843933747,30
1020,1985,307.4673550233075,-67.59286960349867,30
1020,1985,306.40728113524506,-67.61556479439287,30
1020,1985,305.3988236381654,-67.64458643873425,30
1020,1985,304.3085618510284,-67.69283682721797,30
1020,1985,303.2254778248616,-67.78871625570855,30
1020,1985,302.6516158171323,-67.92313196624416,30
1020,1985,302.1694103306431,-68.03901148189495,30
1020,1985,301.61150290335297,-68.15140273076169,30
1020,1985,301.1143077514893,-68.29127496916557,30
1020,1985,300.4188642418651,-68.42632636280801,30
1020,1985,299.7930127638142,-68.55504306980107,30
1020,1985,299.2652053363117,-68.71321118080115,30
1020,1985,298.7826194392019,-68.80763521898064,30
1020,1985,297.7909526935207,-68.93418837523576,30
1020,1985,297.3489823001005,-69.01752698197203,30
1020,1985,296.7322779854341,-69.09629123991755,30
1020,1985,295.9486385218491,-69.17222829818544,30
1020,1985,294.8878800066201,-69.30578113883094,30
1020,1985,294.12632009270726,-69.37839400460662,30
1020,1985,293.30565126406043,-69.45775365309069,30
1020,1985,292.42395057213366,-69.55216985426883,30
1020,1985,291.7892367173727,-69.61549712617231,30
1020,1985,290.9164867778608,-69.75259474599592,30
1020,1985,290.4468204077941,-69.89085182510807,30
1020,1985,289.8650514574441,-70.12760327380536,30
1020,1985,290.0279373818725,-70.28336668469133,30
1020,1985,290.1424687508066,-70.41918350739944,30
1020,1985,290.45949409617486,-70.6129660267161,30
1020,1985,290.8611227359483,-70.81724780094682,30
1020,1985,291.3130590763323,-70.95356471156978,30
1020,1985,291.82324493162264,-71.13206189492219,30
1020,1985,292.35815771359387,-71.28206847195572,30
1020,1985,292.9363648665389,-71.47537911939753,30
1020,1985,293.47215478044166,-71.62983594619475,30
1020,1985,293.94183603764446,-71.73736857899961,30
1020,1985,294.4236309268306,-71.89441047958067,30
1020,1985,295.3612114776732,-72.07643560859199,30
1020,1985,296.1359558794957,-72.15578832384622,30
1020,1985,296.7987633078964,-72.22373513215533,30
1020,1985,297.8384421471072,-72.37421255798432,30
1020,1985,298.6243220398117,-72.50475594816426,30
1020,1985,299.3860064885323,-72.63670749843395,30
1020,1985,300.0339408706475,-72.72890600015619,30
1020,1985,300.90430357025144,-72.7927381091111,30
1020,1985,302.040835495876,-72.87695600119343,30
1020,1985,303.1647055256928,-72.94072797567277,30
1020,1985,303.8120756619157,-73.0274349229056,30
1020,1985,304.50069349939145,-73.22317836923118,30
1020,1985,305.0518311805577,-73.36857102647735,30
1020,1985,305.9515593489152,-73.51780027035898,30
1020,1985,306.53445867363644,-73.58778595107651,30
1020,1985,307.50708718243294,-73.72074194948816,30
1020,1985,308.01677525018306,-73.78941235191974,30
1020,1985,309.0874721826443,-73.939285281959,30
1020,1985,309.8833562671043,-74.0785929840887,30
1020,1985,310.63286206862495,-74.2043647453853,30
1020,1985,311.40075746608005,-74.3634650521925,30
1020,1985,311.8662763752766,-74.47985009952909,30
1020,1985,312.66513583115045,-74.63794359981604,30
1020,1985,313.3024547826175,-74.79105624697517,30
1020,1985,313.99161441284264,-75.0015943680483,30
1020,1985,314.3181669820811,-75.1609734685958,30
1020,1985,314.7819061784344,-75.38081195243211,30
1020,1985,315.3345348379258,-75.52482327907087,30
1020,1985,315.8026512638392,-75.66608762904983,30
1020,1985,316.2629010851433,-75.77460461459509,30
1020,1985,317.0842447196627,-75.96304143589413,30
1020,1985,317.34122441353816,-76.14566986317043,30
1020,1985,317.400924332759,-76.31558761111594,30
1020,1985,317.69872030634355,-76.4999251251882,30
1020,1985,317.7344721858749,-76.68567401431258,30
1020,1985,317.8293891171442,-76.88929749938583,30
1020,1985,317.7179535752608,-77.03602848018053,30
1020,1985,317.56519821450155,-77.24837569652725,30
1020,1985,317.5046692253668,-77.34464783006977,30
1020,1985,317.4816812672757,-77.47079681394597,30
1020,1985,317.5832544248335,-77.71345698066214,30
1020,1985,317.7597604889914,-77.87393478721857,30
1020,1985,318.00803506516235,-78.0407680595946,30
1020,1985,318.2010604056396,-78.23460990663366,30
1020,1985,318.3490207175373,-78.47159931785657,30
1020,1985,318.33753899885403,-78.67452323258452,30
1020,1985,318.4244241902714,-78.83701636135706,30
1020,1985,318.50266234342325,-79.01014794988437,30
1020,1985,318.8162725754682,-79.17083393011167,30
1020,1985,319.26017429643093,-79.36678880512372,30
1020,1985,319.4905080847668,-79.53496516012035,30
1020,1985,319.9552989484777,-79.72477507490076,30
1020,1985,319.976344719136,-79.84674018631138,30
1020,1985,319.7710355707204,-80.01869216684717,30
1020,1985,319.6208773526694,-80.17947361130207,30
1020,1985,319.565507424371,-80.31304352790869,30
1020,1985,319.6045791622453,-80.44582846127642,30
1020,1985,319.7418919331724,-80.56906130982998,30
1020,1985,320.2704049955869,-80.78184196758869,30
1020,1985,320.86970830652507,-80.90620621749675,30
1020,1985,321.6768028408291,-81.00817762196318,30
1020,1985,322.32466355809504,-81.09648648612571,30
1020,1985,322.90433948755486,-81.18700051719235,30
1020,1985,323.7303516935229,-81.27694573746,30
1020,1985,324.62606922311033,-81.36435813408684,30
1020,1985,325.7742749758838,-81.43993493724048,30
1020,1985,326.65998046925074,-81.53135412858528,30
1020,1985,327.73995980250004,-81.67412041851081,30
1020,1985,328.38483856539904,-81.78946412091742,30
1020,1985,329.10994178311626,-81.90501188956502,30
1020,1985,329.7508015818182,-82.00989840139144,30
1020,1985,330.16559264859404,-82.07860291672726,30
1020,1985,330.9138011927111,-82.1600186240973,30
1020,1985,332.0258247711463,-82.21463872849965,30
1020,1985,332.95287951791505,-82.25259158521834,30
1020,1985,333.93069023630665,-82.32438941851574,30
1020,1985,335.0790523375679,-82.38310728431982,30
1020,1985,336.0208269052281,-82.43055719704535,30
1020,1985,336.3642863687227,-82.49411966627515,30
1020,1985,336.67328568638845,-82.62836849552708,30
1020,1985,337.4806365847617,-82.80705147275458,30
1020,1985,338.14320018880835,-82.90130234067703,30
1020,1985,339.15606467655675,-83.0241561727282,30
1020,1985,340.02407055339546,-83.07390778048757,30
1020,1985,341.29119145480666,-83.10919814780746,30
1020,1985,342.0168155334517,-83.13508255780314,30
1020,1985,342.7465582134208,-83.15864810464603,30
1020,1985,344.15694617031147,-83.21945949072357,30
1020,1985,345.1745048219959,-83.2954134985391,30
1020,1985,346.2137187670227,-83.34208263964997,30
1020,1985,347.5675739887531,-83.36688238828468,30
1020,1985,348.69675735166607,-83.35124167676936,30
1020,1985,349.5775507969433,-83.39805186203556,30
1020,1985,350.9381263762396,-83.50232489029199,30
1020,1985,351.5986251060395,-83.56178458063307,30
1020,1985,352.674184812975,-83.63251923247012,30
1020,1985,353.61291310757,-83.69043422594456,30
1020,1985,354.3058939503498,-83.75642209730462,30
1020,1985,355.17329619599167,-83.83459100792041,30
1020,1985,355.86305251195773,-83.90614181811071,30
1020,1985,356.896184525297,-83.98540591839917,30
1020,1985,357.7395184754903,-84.06744044061699,30
1020,1985,358.52294476879183,-84.12877960690983,30
1020,1985,359.5542210602968,-84.21137508681679,30
1020,1985,360.3365442416355,-84.30300619992887,30
1020,1985,361.1080591993889,-84.37344970665154,30
1020,1985,361.7900829721594,-84.43977226852724,30
1020,1985,362.787071901641,-84.52594538173027,30
1020,1985,363.6292115751733,-84.56691038607696,30
1020,1985,364.70066373443774,-84.61777970169638,30
1020,1985,365.7279561548596,-84.68891677629222,30
1020,1985,366.29698828803856,-84.73152036980228,30
1020,1985,367.5869674597766,-84.78475327855821,30
1020,1985,368.4432259819687,-84.82018162649484,30
1020,1985,369.4794355770016,-84.8916679546378,30
1020,1985,370.5331281050952,-84.92172510901341,30
1020,1985,371.7120907686448,-84.96965410532555,30
1020,1985,372.928013192121,-85.0175421471571,30
1020,1985,373.86884187928905,-85.07980492868049,30
1020,1985,374.41813286761976,-85.13486140788801,30
1020,1985,375.09662745126855,-85.22746258782347,30
1020,1985,375.6653143348218,-85.35144606467155,30
1020,1985,376.0409026403449,-85.41744062732329,30
1020,1985,376.6657811769048,-85.50211487162836,30
1020,1985,377.5280718104558,-85.60416002548581,30
1020,1985,378.23856369493967,-85.6739865420383,30
1020,1985,378.9278524274931,-85.73871095480794,30
1020,1985,379.7186255335156,-85.82595593974108,30
1020,1985,380.39598220856686,-85.87399537801448,30
1020,1985,381.2427599242087,-85.94165748612208,30
1020,1985,382.3530641034813,-85.98360851556404,30
1020,1985,383.1085516216307,-86.03991471815594,30
1020,1985,384.04259872528735,-86.11111229342701,30
1020,1985,384.8152317540726,-86.17872236718722,30
1020,1985,385.565531192218,-86.33046484882492,30
1020,1985,386.1751783324436,-86.49532555984698,30
1020,1985,386.725222791282,-86.63242520232244,30
1020,1985,386.9565045866768,-86.79996778277689,30
1020,1985,387.2344879069522,-86.94373489912162,30
1020,1985,387.6804861500687,-87.09055193124877,30
1020,1985,387.8206137975131,-87.28455311372976,30
1020,1985,387.9982100122955,-87.42526282087698,30
1020,1985,388.33629905635297,-87.56301852486862,30
1020,1985,388.6877767011448,-87.72888110252082,30
1020,1985,389.3992871460896,-87.90468062886947,30
1020,1985,389.8988363179104,-88.02361502910541,30
1020,1985,390.430654868851,-88.15378997234257,30
1020,1985,390.6571864676261,-88.2956688508674,30
1020,1985,390.9191266672135,-88.49131167943061,30
1020,1985,390.9640423049469,-88.59914510323325,30
1020,1985,390.87679449378,-88.72452535831528,30
1020,1985,391.06867878779474,-88.91766087604462,30
1020,1985,391.2865140573698,-89.04798206421434,30
1020,1985,391.3552531633089,-89.17551656227681,30
1020,1985,391.3098156662589,-89.32467429697472,30
1020,1985,391.2268383179354,-89.5253805265827,30
1020,1985,391.2060800215089,-89.69967939133592,30
1020,1985,390.7455874788108,-89.84577496636646,30
