utm_x_gps,utm_y_gps
1136.535146831161,1662.9980800420774
1135.9099737514118,1662.1912032332923
1135.2741453571518,1661.3507814421935
1134.7361905162034,1660.5611499551196
1134.3546350854322,1659.9665754533592
1134.0184413954748,1659.33249616067
1133.6123306740233,1658.3586452137292
1133.4593481224358,1657.8794184957821
1133.115247999924,1656.6843692754499
1133.0013561240178,1656.146012053331
1132.4890125835752,1655.2671003013547
1132.0191904190738,1654.5444931621607
1131.388449125608,1654.01682686412
1130.7558516673184,1653.6098143637596
1130.0170875047959,1653.1166159219003
1129.1833715629773,1652.35956822595
1128.3280537082596,1651.5017360215807
1127.707833905798,1651.015390558738
1126.7903161323943,1650.5036802647962
1126.013360362953,1650.1785976711374
1125.3605614001765,1649.8732951002212
1124.4997343556938,1649.3968058973103
1123.5651467358489,1648.6684977276764
1122.497677906307,1648.0937738674922
1121.6043576785207,1647.9565142372812
1120.5879061458165,1647.932070917181
1119.577263553345,1647.9636981795143
1118.4509792259003,1647.9592380174215
1117.7319359693718,1648.2262467551666
1116.8301268066523,1648.4482772552537
1115.437759650589,1648.8349577356196
1114.6760386702542,1649.0309338882882
1113.6412187993767,1649.4859332836204
1112.666288652433,1649.8658451529623
1111.6751806051334,1650.362126810223
1110.874514903228,1650.9755027705473
1109.7546406682272,1651.6416169103093
1109.0449213587235,1652.1282157376256
1108.2139212060094,1652.6058483699062
1107.2581676693105,1653.0528172187007
1106.30110229989,1653.4696606649911
1105.4513606411435,1653.9711202690817
1104.9377341346446,1654.5406272664163
1104.6061751290144,1655.1637600872602
1104.0344894158868,1656.1990594256458
1103.9050462800851,1656.9687602766464
1103.6302630001971,1657.8904143096881
1103.5877228613424,1658.6337180848282
1103.6750258441675,1659.43911549067
1103.8496924234062,1660.3328665180288
1104.2215239900438,1661.275814521246
1104.6368407140346,1661.8741297791028
1104.918338794076,1662.4942996379907
1105.5287037570731,1663.3009665225625
1106.2574901738815,1664.0345005548431
1107.238444396073,1664.992268869478
1107.9560756892645,1665.8136366178371
1108.6284525479032,1666.346581005687
1109.561515491329,1666.9780871160679
1110.5773530390663,1667.376300616466
1111.4327801011334,1668.225686134614
1112.0238029330087,1668.7465435434146
1112.7698031892382,1669.1842835947696
1113.4770358696298,1670.2440259231696
1114.1562371207465,1671.2031879091041
1115.091078040754,1672.1865699462805
1115.7018203679497,1672.5516187006428
1116.3641619108769,1672.9107481855635
1117.2441101476802,1673.2889217734416
1118.2810587176007,1674.0311368033606
1118.8673616650221,1674.6091353738245
1119.4146952618169,1675.5056416132002
1119.9262825551891,1676.5539337905645
1120.3254017044599,1677.4875286726453
1120.7687713936075,1678.8058215849658
1121.1069712871217,1679.8498730884337
1121.1902629519448,1680.9427204210772
1121.5038337322612,1682.0510433932766
1121.7876113729549,1682.9644261529559
1121.9627607208286,1683.7018299308277
1122.0336390148407,1684.5735956169804
1122.2041153355824,1685.186008026412
1123.0025224046408,1686.1989485159054
1123.5574617385557,1687.0541729551417
1124.1661392826056,1687.6473732636757
1124.3951490714094,1688.2982817332559
1124.6775527659654,1688.9168404564864
1124.9892825802824,1689.7431832102159
1125.2444604902641,1690.5103352675742
1125.5063663467715,1691.4769371370212
1125.7142798759394,1692.1407830150224
1125.898880921575,1693.1879195717863
1125.988480822412,1694.2634596439104
1126.117740812767,1695.2230874689237
1126.1970198145773,1695.7516804822653
1126.097944744849,1696.7829533456563
1125.7438849852124,1697.9755645147588
1125.2503016058574,1699.1418068582423
1124.9628890964257,1699.679622062655
1124.5862989551767,1700.3317345867633
1124.1242656748202,1701.2367333858726
1123.7889756173226,1702.0281703783032
1123.2637169995592,1702.9680540880236
1122.7461909693932,1703.7269609125815
1122.1191258838296,1704.698528016344
1121.8674894366475,1705.3681288664282
1121.7819229375211,1706.2267508367772
1121.6314304975444,1707.178085225683
1121.2693679674894,1708.3430627746798
1121.08308372455,1709.4882099125366
1121.0475619881274,1710.3357687920254
1120.807750661448,1711.4049953322008
1119.9796095094034,1712.481181020596
1119.1736260721277,1713.4157068997642
1118.1831602275527,1714.4965938525436
1117.6212116415447,1715.2221250451194
1117.2020765910945,1715.7468599157366
1116.6857765873906,1716.6806546052835
1116.1586861762348,1717.5542510403347
1115.5069568425588,1718.4651997766307
1114.6262409012081,1719.2750183917117
1113.7516600555734,1719.538665068922
1113.0038677160069,1719.756394505081
1112.2462973795398,1720.0530989487413
1111.378641866909,1720.2418464663783
1110.4632048149517,1720.6268187989724
1109.6064904471118,1720.9618883487926
1108.6441606229023,1721.1521750353254
1108.0100142323722,1721.4234566506475
1107.0379952108015,1722.1109590369438
1106.4754215260311,1722.3682260875757
1105.8736226950678,1722.7982308572916
1105.2275091053011,1723.390585896955
1104.2076134360984,1724.1383769409897
1103.5897038487476,1724.7192970297292
1102.9203458440427,1725.3445659107083
1102.1595828933043,1726.0014845089854
1101.6355957877133,1726.4837037158782
1100.6787977714266,1727.06011292141
1099.8584142696623,1727.25900091012
1098.5328153092994,1727.3958320867962
1097.8463072674892,1726.9756336586431
1097.2372257630152,1726.6365531042507
1096.4173529416214,1726.0101977037527
1095.5718298823065,1725.2888461453306
1095.0654553699917,1724.635046558741
1094.3721214480722,1723.8574480891941
1093.8204861780932,1723.104697123637
1093.069438312467,1722.2414834547392
1092.4891819438017,1721.4831120832314
1092.1134847879391,1720.8639957056712
1091.4977833552052,1720.1546318246048
1090.896810277736,1718.9732839623748
1090.7449155974653,1718.1101905746298
1090.6129156773022,1717.3716125129063
1090.1851431687467,1716.143737831542
1089.7744245649399,1715.1894692821716
1089.3455805715646,1714.2564994379022
1089.078023244503,1713.494377979728
1089.0162563462945,1712.563909689147
1088.9282870068475,1711.3472222945454
1088.9366519745197,1710.1739994202674
1088.6869265765188,1709.4205678778817
1087.8924505368957,1708.4599693348619
1087.3101053493954,1707.7097928248554
1086.803796635707,1706.6206252006464
1086.6100706111226,1705.9556665686691
1086.2001487683992,1704.8218452870703
1085.9885975359864,1704.2293203691145
1085.5108489083918,1702.9764989445732
1085.0067461893507,1702.0041148041396
1084.5564224856682,1701.0970284300095
1083.9330704177983,1700.1239065202274
1083.4483209537443,1699.505487454128
1082.8304961503545,1698.506059643319
1082.1917072530573,1697.670789648698
1081.2585700661334,1696.7051291030616
1080.4982159426977,1696.1646048844568
1079.4488833289759,1695.4092526108066
1078.821188271331,1694.675436394406
1078.1840559561595,1694.0284850847809
1077.717512978131,1693.4348180577495
1076.9080647760054,1692.3840579198654
1075.9886948414808,1691.8909755158543
1075.0887498949999,1691.6089715855924
1074.1656970596553,1691.0794175456356
1073.1720436689552,1690.8058104676852
1072.0942689010699,1690.4552746723064
1071.2763090190665,1690.380256125889
1070.0946054784872,1690.2672096793256
1069.5608123371733,1690.208927877348
1068.8735856588926,1690.078966285308
1067.582003336967,1689.6908052989234
1066.7496823404929,1689.3301667469716
1065.896241743221,1688.894237131286
1064.8826990938385,1688.4841092310508
1063.623211945497,1688.0734286830418
1062.5158130630855,1687.8613099071051
1061.6471460155615,1687.6000267140826
1060.717796871406,1687.338369698277
1059.899621385493,1686.8612910916477
1058.9102299090828,1686.2219833961492
1058.0308032421653,1685.8239177923763
1057.072589571509,1685.1760605595377
1056.4060073139854,1685.0345677400232
1055.4249174742838,1685.0689064050046
1054.5153402521028,1685.0625730134832
1053.771682863471,1684.9909213095184
1053.0479799028928,1684.8286198753158
1052.3924810348963,1684.5797955298162
1051.305403780748,1683.8657123010355
1050.7138137943848,1683.1633247252728
1050.2759915249615,1682.2763934453726
1049.8865008545065,1681.5592272174738
1049.472188490571,1680.9079834501536
1049.096476063156,1680.0142555584828
1048.7427302774895,1679.0541617899626
1048.490245880774,1677.854731075428
1048.1066165972995,1676.9017234961912
1047.4577749989342,1675.7142604993323
1046.8969465140851,1674.9811103839068
1046.3434947125404,1674.1693165487404
1045.8360276729763,1673.4503870603828
1045.5015868395371,1672.9848257892588
1045.138922401498,1672.1792845102057
1044.9770276587037,1671.034629029212
1044.8840830311128,1670.0863157282993
1044.601230867531,1669.0612804660093
1044.4142686788934,1667.8775164895312
1044.2632616799679,1666.9072805065773
1043.9385753964905,1666.517864441786
1043.1967248418905,1666.1093827946006
1042.2563324179641,1665.1752959528844
1041.7873717794828,1664.4487529546466
1041.1907992616464,1663.3545570439494
1041.0031365403527,1662.4572451532197
1040.9472509688844,1661.1740859929207
1040.8809091097837,1660.4352000309798
1040.8281712585936,1659.6938678207152
1040.6334812626574,1658.2502029294649
1040.2992061385476,1657.1860376768284
1040.1404482400262,1656.1211209196167
1040.1479864831697,1654.7589861129263
1040.3729691687897,1653.6483695028091
1040.191254903197,1652.7405479321035
1039.7131752306702,1651.3161428205149
1039.4253640507898,1650.6187843545106
1039.1132894624943,1649.5014533255244
1038.8621495232053,1648.529054329013
1038.5326982207664,1647.7956592320534
1038.1453066694655,1646.881031506635
1037.7775258482955,1646.147812379364
1037.396217238186,1645.0684439712506
1036.975162961392,1644.176447655507
1036.6743466143214,1643.3577503630581
1036.2641996563652,1642.2792350092602
1035.7697226594887,1641.4432373293353
1035.4045030127827,1640.6317326402243
1035.0545763694768,1639.9121762506284
1034.6080709544085,1638.8674191328328
1034.4295981786051,1638.0044112422888
1034.2086930963562,1636.9072577908246
1033.8529490198603,1635.842182898857
1033.634411891705,1635.2504832551706
1033.412768461666,1633.9347523323172
1033.2637133707376,1633.061400034298
1032.89813186993,1631.988089549036
1032.7983389604644,1630.9213254808924
1032.5929616705325,1629.7195964230075
1032.3890722358747,1628.4811565705959
1032.0660202680929,1627.5088171884775
1031.7546582146456,1626.930864447693
1031.2081152396863,1626.203887836561
1030.4452663902925,1625.5704149660385
1030.0439777213453,1625.1612081691055
1029.538996132956,1624.494263136946
1028.9362566134819,1623.5824950163458
1028.5310876805572,1622.8390421825513
1028.1562257248902,1622.119669341945
1027.6383478185305,1621.2885579931283
1027.3695448163749,1620.5899167168
1026.981398733197,1619.7132054395945
1026.7807195451414,1618.5859747073198
1026.4580553024603,1617.806156989368
1026.0464574052764,1616.8416780333393
1025.6457972068285,1616.0402942031978
1024.6768477335488,1615.2249591911236
1023.6068776576946,1614.5470408891
1022.7167940331454,1613.9425622892077
1021.600711697988,1613.6468640012363
1020.6460248660733,1613.316291677825
1019.6777419445671,1612.81923367306
1018.3732919517466,1612.6148549193765
1017.4298566613697,1612.3934842272263
1016.5122642044155,1612.0149148541548
1015.4029671039091,1611.617538550883
1014.2372444091599,1610.861071464809
1013.4466691870842,1610.3331042417976
1012.5784528466231,1609.7720169115173
1011.6188492920443,1609.5156345256185
1010.2923282383908,1609.216387787704
1009.5579348724099,1609.1528070250483
1008.7006803513723,1609.2200534377998
1007.3869971152903,1609.0010948833103
1006.5012578921264,1608.767499140232
1005.631388412569,1608.685265236454
1004.6121278021634,1608.7173654327373
1003.2407579405268,1608.7865844475436
1002.0505299183703,1608.7992940026193
1001.0517821576317,1609.2558280812702
1000.2647251769725,1609.9521193031717
999.3856627355241,1611.0373543438495
998.5736587940672,1611.8198875869857
997.753091890986,1612.5477287491262
997.2981938215887,1613.0313461755834
996.3506498866061,1613.7503693751273
995.3570528702415,1614.320081310726
994.6418934473238,1614.835602101452
993.6385656581617,1615.2019368737851
992.818680878109,1615.5215799288505
991.7501644194947,1615.729959834661
991.0725257981994,1615.844789721975
990.1508478425006,1616.0543076657539
989.3082182341745,1616.2795563533964
988.3525708364497,1616.3101457907305
987.4353556645477,1616.462035004684
986.8134588746767,1616.678727974575
985.8980827416708,1617.1516839154917
984.829739103706,1617.5781817641475
983.8408517906388,1617.8829015333251
982.7014224339451,1618.1089907624964
981.5829231383094,1618.156267736285
980.6767347429868,1618.2800308402548
979.76584305556,1618.2434837111382
978.8508719120492,1618.1640127345884
978.1207049999881,1617.8323433098087
977.2406053412348,1617.5807282172354
976.4522003998998,1617.3779637645232
975.5521947674949,1617.2411949682846
974.4006107629297,1617.297608300674
973.5869441881678,1617.3716367174845
972.5728003530213,1617.7037424375942
971.3990296051654,1618.1170901159765
970.4706941279409,1618.2583805217691
969.4098296998087,1618.588587645533
968.6244782651111,1618.9092549206086
967.8335678693328,1619.1864190516842
967.0083225771476,1619.3528925098658
966.1301261679781,1619.4445295200128
965.1251523497126,1619.651117600961
964.1875702077396,1619.7145678759375
963.370881234393,1619.8900335910694
962.6332980985896,1620.1546058876195
961.4709069893672,1620.6534953639734
960.2797250151194,1621.1416799876902
959.5504316516451,1621.5762452804552
958.7829782144875,1622.2682254486265
957.9191907299373,1622.9854807172724
956.863026404705,1624.0051943501417
956.5378028561466,1624.467001436974
956.1217712675568,1625.257395326699
955.5243870739123,1625.985922310912
955.0501266309799,1626.5787617901876
954.2722399453359,1627.2860285392437
953.5890642657175,1628.245614046704
953.0574723190732,1628.9830034291072
952.537164850393,1629.7477483984965
951.8814086913449,1630.503587208781
951.4114271347997,1631.2007479852002
950.9404891402011,1631.954805337951
950.4838089779463,1632.564466652744
950.0278215995943,1633.3930020062032
949.586471402848,1634.426101474691
949.528768893189,1635.4131987967526
949.6549126885725,1636.4000100557626
949.8223870855205,1637.5246930676656
950.4377599918257,1638.4165685119501
950.8512216850338,1639.0532450507594
951.7159470001516,1639.9648983653487
952.5297499801027,1640.5458509207963
953.1010256043884,1641.1341949846753
953.5668142643548,1641.6704480934811
954.193167869091,1642.655368381209
954.4496522302636,1643.675819721986
955.0686448672261,1644.564596821456
955.6948694396004,1645.2115025239411
956.3946074429159,1646.0304605741112
956.7305141879692,1646.8767936178108
956.8056061424624,1647.7900222388066
956.879766649322,1648.7657595173027
956.7536608776497,1649.9373657433941
956.5591524475369,1650.7741443531104
956.3464878825042,1651.4908467835942
956.2970219907115,1652.7077221103846
956.1136607706973,1653.9979986370001
955.9550025275943,1654.7904120480011
955.8767762115164,1655.7299863194073
955.6489040996378,1657.0853389698184
955.3472232137093,1658.0716931056652
955.2401476707358,1658.5380246111245
954.9327147043135,1659.2639825273013
954.6846436571406,1660.0052944820543
954.4897853138305,1660.9039560612225
954.4490546579183,1661.897002636313
954.470223015766,1662.3131218712363
954.2993211325064,1663.4133528948387
954.238077253681,1664.2897741107859
954.1061021712505,1665.199208605334
953.7410595682524,1666.4169268091432
952.9420586558309,1667.5277551514766
952.2739635311547,1668.3003159099605
951.5703261231315,1668.802135067094
951.1620482789252,1669.3577041287722
950.6971955627773,1670.3594428138686
950.1327695104965,1671.2866607478998
949.3970143211205,1672.2751248146553
948.6908541325823,1673.0330153576688
947.8414535403366,1673.6439431244437
947.0747480694646,1674.1447399662663
946.4202542503875,1674.6764478926718
945.8358852490584,1675.1600395550315
945.2012337098054,1675.914802780743
944.6573501202612,1676.7497832917707
944.385396656082,1677.4723152170484
943.9277836930328,1678.466199044118
943.4127127910095,1679.6395306080717
943.0531395337564,1680.6045299190557
942.3521593340786,1681.5449170162615
941.8528903153687,1682.208414776909
941.393531235904,1682.9651259436773
940.9276696336311,1683.6416335637307
940.4518283868167,1684.4392627703398
939.959697519306,1685.128035927682
939.3618451560828,1685.89685569288
939.0272921274229,1686.600438763454
938.4517237066449,1687.575765966831
937.7271065324453,1688.526565908839
937.0762913650989,1689.0881353157179
936.5077278468543,1689.9170715893413
936.283181714476,1690.4496377763674
935.7831744333004,1691.4968249772005
935.3168076886997,1692.2395017603737
934.8445818431993,1693.398712102821
934.4458790422198,1694.089510519853
934.0125504163026,1694.9867405913772
933.6740168302272,1695.6350819285187
933.0571677450698,1696.8194578965326
932.750186872023,1697.5050422915833
932.1967046073632,1698.6291881310292
931.882904892414,1699.4086800848077
931.612768889852,1700.1561469180594
931.2771807012169,1701.6260217953218
930.7850146604135,1702.322102075094
930.4110728814801,1703.017205787293
929.992560038639,1703.776868803112
929.7562231641939,1704.472530474354
929.6632582548425,1705.484330599428
929.6057215389499,1706.2544945416535
929.4458832160783,1707.1926387622318
929.2533642884575,1707.927869900537
928.8992788304889,1708.7985142423295
928.6578348882113,1709.6241373472087
928.4112223422559,1710.8218938919135
928.1942531044224,1711.8175883986528
928.102694971397,1712.7729512907122
927.7542728502336,1713.6261803438892
927.258890198754,1714.5615681533661
927.012794712621,1715.4599062837904
926.9991387031146,1716.4441462224625
927.0555357267309,1717.4524603046038
926.9121484502392,1718.0088500978582
926.560809849483,1718.9342135993768
926.3470098852268,1719.8849627313414
926.200803417404,1720.9837686544952
926.2368241724996,1721.9155917805463
926.0319201975406,1723.1361139732894
926.2424830446337,1724.1604281884383
926.2904818860677,1725.0646397641142
926.244207802895,1725.9329282611516
926.401895336648,1726.6473279127624
926.588295851467,1727.7697098867156
927.05098205419,1728.9337348638599
927.1774365356199,1730.0180952309552
927.4839563184917,1731.1061910244202
927.4388383631443,1732.1091525641018
927.3354190979497,1732.8270156424073
927.0335241647763,1734.0282546089536
926.6722248785132,1735.3234342128358
926.493653208387,1736.2009487412745
926.4511360222042,1736.466266947812
926.3370269806476,1737.5285017796195
926.0224454972496,1738.7814436995607
925.7883517595304,1739.8483437004222
925.3420149013513,1740.584517517112
924.790994313377,1741.360719267155
924.0682262298487,1742.1312759007565
923.2773439342379,1743.226269871377
922.6033786396999,1744.268228025044
922.0861838985918,1744.8229159715113
921.4304287015848,1745.7051376606603
920.7279131506954,1746.9726650751556
920.0576818685481,1747.7995289333776
919.3497351987954,1748.416994569202
918.5388742927092,1748.9549306210993
917.4669388279004,1749.762147929903
917.0103950786294,1750.0754385245682
916.4013319075535,1750.4587008347646
915.5013941117313,1750.9472289294192
914.6983779580423,1751.8248123404044
913.9398530417528,1752.6670233065063
913.4820234408978,1753.3682637198751
912.7675752157375,1754.0417081285425
912.1191781232097,1754.5695956449842
911.1264789809347,1755.2897533675289
910.3762759626411,1755.784377869992
909.1800022062323,1756.4552690593327
908.355590567408,1756.5991086563567
907.4379599025123,1756.7191145236961
906.7372101041333,1756.8578752541227
906.0590947937678,1757.041071313027
905.0947806261048,1757.3074452580602
904.3840307243839,1757.7475280765566
903.8722133302201,1758.069702061278
902.9996033560619,1758.5386217987566
901.9880452634819,1759.0871663173284
901.0555824497662,1759.6895007445823
900.2327709506752,1759.9971940138637
899.4976268702766,1760.2333404445412
898.7733215233325,1760.5971716429365
897.6734016515521,1760.978731506723
896.77667193232,1761.1381688087051
895.5816476686944,1761.5683554331515
894.8595463161398,1761.8017916528645
894.2878860234055,1761.924118052217
893.4247440802498,1762.0633966597188
892.383463391078,1761.9540537419516
891.8284509595672,1761.891545655516
890.849976536927,1761.9655775844103
889.822724256827,1762.4813210873535
888.651683135003,1763.0501665911024
887.7760734263051,1763.3017610521101
886.8480395482324,1763.333105608347
885.740206987356,1763.2908455908837
884.7306312136103,1763.4882188542563
883.6955055077719,1763.5823011131256
882.5489550879865,1764.0266887532846
881.7875999691299,1764.6944379111167
881.2298058060762,1765.4834788963512
880.8305688423876,1765.9922725602119
880.3326163054728,1766.4755590613745
879.1824017278308,1767.1827346298833
878.1839800330666,1767.906957687554
877.3005668043758,1768.6191753385363
876.3221958095139,1769.1413792098108
875.7806425955747,1769.4180904274533
875.1711146436651,1769.9026621130622
874.6044811540506,1770.6152881232224
873.9027937069001,1771.3070672491433
873.5364001795184,1771.8647554407312
872.9601953909381,1772.9145256650877
872.4062816285439,1773.901444414922
872.1953735910208,1774.5492258791994
871.9481139269366,1775.704455786347
871.8679183899528,1776.4597411374205
871.8117601466367,1777.1636279387992
871.7461590911847,1778.2114299576247
871.45962035212,1779.5580178746307
871.4598825542665,1780.591194582256
871.2438228449575,1781.713557232727
871.4182504954885,1783.045081745366
871.6826221002908,1784.2644980066855
871.903738254829,1785.1962313608217
872.1037694029901,1786.1337903516574
872.4488316894044,1786.7692721604612
872.7313323150764,1787.4724020250978
873.119301860817,1788.702458242067
873.0961250452945,1789.6056766409924
873.1430472566076,1790.3859716477039
872.7577441606384,1791.3884966882863
872.8756144074306,1792.622704695359
872.7312962235515,1793.433737352107
872.4947500242349,1794.5998091941708
872.2444466759775,1795.7505882063792
872.001056146913,1796.692480310479
871.206937713882,1797.999832202726
870.6078798765775,1799.0289978136027
870.3132121540721,1799.7765395618803
870.018869291116,1800.8912026402288
869.658511016772,1801.610042954427
869.2929300933083,1802.3726279933567
868.5854762798255,1803.497783366545
868.2334809974258,1804.2197714361346
867.8572888441871,1805.0355527685106
867.104249084492,1805.8992134094142
866.5268667601514,1806.8107172885118
865.9077682406225,1807.854961846313
865.6314823501264,1808.6345466245025
865.6728402418098,1809.7414471819475
865.7554664736263,1810.7325085849247
865.7651122891725,1811.758629773587
865.736314617024,1812.7685333900683
865.7503083778953,1813.9558652171536
865.7472593498709,1815.0350993319996
865.9926700634119,1815.785878785055
866.320904158257,1816.9417588048368
866.6613870295729,1817.8070383296656
866.7188992697581,1818.9653159417644
866.5982667917842,1819.8701150912866
866.574676535606,1820.7187794868596
866.3016734108135,1821.8321401220621
865.9412567793552,1822.7998222406522
865.8118970734278,1823.7179249963178
865.4587227879246,1825.0486154139328
865.1827690446735,1825.9989955582269
865.0513667376387,1827.1873481673817
865.0177091560544,1827.994116039556
864.882193215192,1828.9731495204555
864.7372154102861,1830.1311823599615
864.6061564573833,1831.5163445132437
864.6003743663504,1832.3169506006182
864.6430127423113,1833.4821900118923
864.6715075940715,1834.2292841376336
864.829124728038,1835.2182327663756
864.5783580927992,1836.2590044032772
864.3730874970868,1836.8427321055597
863.9359480099216,1837.9490169738024
863.730786093625,1839.0195664069133
863.5154158936286,1839.7650081705347
862.9320321042765,1840.846765883376
862.5651492668204,1841.8442499078676
861.8785465319322,1842.7484104111275
861.1311592199891,1843.524718008461
860.1752372182502,1844.380638871533
859.5342960848515,1845.1981543100035
858.7074360736237,1845.7340747572296
857.8303214346562,1846.442810293671
856.7893598443343,1847.21155474638
855.8758793457171,1848.2627216469818
855.0968395268839,1848.726675821988
854.0276164280915,1849.213671565677
853.0342997208425,1849.6224344507707
852.1181841186858,1849.9551805271803
851.1901567261206,1850.2723349414557
850.0366065319355,1850.7268673012165
848.9847127354764,1850.9229219342428
847.8740707857603,1850.9401255945702
846.7417444853096,1851.051610529549
845.8664990670119,1851.0693572024766
845.0692845423787,1851.0062928032773
843.9586512712244,1850.5786144314116
843.0731272827,1849.9310822971267
842.4985362799654,1849.5539036947519
841.4171985745828,1849.216294968844
840.8500175262012,1848.9639169601628
839.7468262057882,1848.7520768095414
838.6630531243617,1848.5645018435669
837.7033970782346,1848.2131959315732
836.6498971959757,1847.643413700879
835.8251566871262,1847.3033738127895
834.9428901416736,1846.7916135038568
834.2528652068628,1846.2312340623293
833.6296658878028,1845.7070224883962
832.8337061676579,1845.0035310154028
832.22672217396,1844.3920182939294
831.5000483134667,1843.5510621713895
830.8422432511031,1842.8007023800208
829.9142525303499,1841.4478075698264
829.267501235707,1840.5554112806637
828.4081626477229,1839.5145040848056
827.9197717953406,1839.050300664888
827.1405746903826,1838.24014425178
826.5363453802589,1837.8622459678609
825.7882309259404,1837.5794694453343
824.7983288738585,1837.1599007436705
824.0671646020967,1836.6853529157383
823.0831293083371,1836.177090401913
822.3832868333727,1835.6857051519703
821.4585075421547,1835.073544616946
820.5447710554367,1834.4936085291292
819.5297913746759,1834.0117592851393
818.8569761821218,1833.654211294972
818.2406982471424,1833.2860728487874
817.2655648549729,1832.7635347806315
816.0527696686621,1831.8039444209012
815.2680000578051,1831.1929647954996
814.5124604452014,1830.3999114320586
813.8685954872419,1829.7377093408993
813.2469599839019,1829.233012221313
811.8728483607842,1828.357429928048
811.0494944520532,1828.0944840338861
809.7586489832106,1827.7641835284749
808.8889079108413,1827.5698198023938
808.0505066046295,1827.406103085146
807.1675930699578,1827.3401507636695
806.1763813971123,1827.3145084621933
805.3322681984176,1827.3262218258255
804.0927197863227,1827.610977085769
802.9405042236577,1827.876519580216
801.7621589696911,1828.0059412107298
800.9504681004097,1828.0971431024495
800.1515851928386,1828.322343718863
799.0519857052711,1828.332833021052
798.2598787575007,1828.174991291875
797.3148722825564,1828.044776818892
796.2816956614944,1827.8705520169133
795.7691557070024,1827.7196950094394
794.6251377026184,1827.6209129259928
793.8221793499762,1827.6887490285492
792.802383562402,1827.4173146391283
791.8337407291806,1826.8633259451933
790.9688670851223,1826.3146745553568
789.9713645129034,1825.4737025412478
789.3513725560384,1824.8887585672144
788.8028628050523,1824.5880134475417
787.4754598333465,1823.9987230957931
786.6538324982508,1823.325138419788
785.6970189610718,1823.0040780926881
784.7677639361343,1822.708792853779
784.1679649701629,1822.3006587082775
783.4067682204451,1821.957403845969
782.4219841494471,1821.152996921686
781.9813924993275,1820.6872547811483
781.260684027507,1819.8781462845993
780.5863332314362,1818.9026078149373
780.0961660348338,1817.8810375579176
780.069303921231,1817.105289182483
780.3692907575578,1816.1823967492953
780.4535118995792,1815.1229851230864
780.4152987080557,1814.5085760769953
780.45213201984,1813.318133689652
780.4539348514522,1812.3266472282482
780.3147457350227,1811.3259590123264
780.1220123631964,1810.263576947769
780.2229768332999,1809.0184085462317
780.2766143513771,1808.3353307421094
780.4759165888421,1807.2958741029363
780.8289005449761,1806.1468931243473
781.007575511139,1804.94889491156
781.1812589619396,1804.314338086869
781.323019125176,1803.4407837609037
781.3675360321722,1802.677697565309
781.2250692455316,1801.6512321973958
781.0652560175415,1800.877599077068
780.8412346598211,1800.152271564006
780.6727311940839,1799.5189314618399
780.4975169037732,1798.792963242267
780.3674352722678,1797.7480739223035
780.0822369351639,1797.0156283160954
779.5249865551506,1796.3276942645093
779.031073961364,1795.6206853459269
778.6401400895719,1795.0349362701143
778.1788010681187,1794.1239258072553
777.7813637970555,1793.1706156459775
777.4023164237351,1792.268258891449
777.0473312982439,1791.3766049773499
776.3443311108408,1790.2193757969492
775.9642238474514,1789.104347819896
775.479336896143,1788.219066112025
775.0664158774626,1787.2921529932023
774.3316964202014,1786.2245741439522
773.5631352823304,1785.6002101976208
772.4110348438455,1784.872616992066
771.5495929605863,1784.4145022713976
770.6459768825475,1783.977801936008
769.713935701398,1783.643497775825
768.688343787429,1782.8551526029964
767.7436794021646,1782.1896485478815
767.0503736972643,1781.6922003169345
766.3061864749786,1781.2516095558212
765.3314838119309,1780.650269626438
764.2814946546192,1780.3289929245518
763.6791853070789,1780.113868372931
762.5846776147009,1779.8454680321165
761.4397137739236,1779.1954421575524
760.4519890992021,1778.747098605055
759.6599335416563,1778.2613481826068
758.9323991995711,1777.552027148987
758.166337932365,1776.8321649482593
757.672181296684,1776.4802905555473
756.6112168141854,1775.7466583384248
755.4172219059575,1775.15246529486
754.3322207277371,1774.5490822412519
753.5760771931189,1773.6842976112478
752.8862338376571,1772.9089619232677
752.1285008528532,1771.9796683393733
751.5999466812416,1771.3774513877763
750.9409566733071,1770.7446172637035
750.1448248334082,1770.0066328291748
749.2735321633946,1769.1457286664047
748.5406342626512,1768.501748776065
747.6314585237367,1767.6451458595357
746.9290383840005,1766.749867607243
746.2851922405457,1765.5955915716
745.9305883932193,1764.8768309973655
745.7734522740243,1764.1259537339092
745.4323307232012,1762.8637984749428
745.0156224037954,1761.621643351061
744.6877240084737,1760.6956160727873
744.2288130847802,1759.5727292563372
743.8551900752639,1758.472253400827
743.5045952277158,1757.2067203745328
743.0735203298467,1756.2825483466288
742.3755015166315,1755.2671529326776
742.0563524402728,1754.7231425175853
741.6378578467825,1753.7367844912105
741.3976859630577,1752.9735100825599
741.1388317903576,1752.048812523236
740.9559025389533,1751.0475904452135
740.6258608454524,1750.247556186449
740.5159120879762,1749.4154573068329
740.0108614569112,1748.440075348666
739.4831762185768,1747.3416514405371
739.0737285064066,1746.2083571988667
738.8204558306213,1745.3184865444941
738.4431950038219,1744.272480638602
738.1817373726635,1743.5481385034182
737.9153415914167,1742.8597985498288
737.3309110288703,1742.0620949480442
736.9240844651968,1741.3571104164134
736.6913924776488,1740.589997212481
736.4120694199291,1739.5734054573159
736.2976203970926,1738.6624494493096
